SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL Total (IP & OP) PPO ,BCBSAL CHS EE PPO,Aetna PPO ,UHC PPO ,Cigna PPO,COMM VIVA Health PPO ,COMM Multiplan PPO ,COMM Humana PPO,Humana MCR ,UHC MCR ,BCBSAL MCR ,Cigna Healthspring MCR ,VIVA Health MCR,Aetna/Coventry MCR 
1411434,IMPLANT OTHER LVL 4,C1889,2851.4,2/6/2022,598.794,997.99,14542.14,1274.5758,176.7868,156.827,1274.5758,467.6296,861.1228,758.4724,299.397,259.4774,145.4214,165.3812,162.5298,14542.14,151.1242,168.2326
1651151,NM-THYROID IMG W-BF,78013,1302.66,2/6/2022,273.5586,455.931,6643.566,582.28902,80.76492,71.6463,582.28902,213.63624,393.40332,346.50756,136.7793,118.54206,66.43566,75.55428,74.25162,6643.566,69.04098,76.85694
1581010,BR-DIG MAMMO SCRN BI,77067,1114,2/6/2022,233.94,389.9,5681.4,497.958,69.068,61.27,497.958,182.696,336.428,296.324,116.97,101.374,56.814,64.612,63.498,5681.4,59.042,65.726
1314678,FRANCISELLA TULARENS,86668,756.94,2/6/2022,158.9574,264.929,3860.394,338.35218,46.93028,41.6317,338.35218,124.13816,228.59588,201.34604,79.4787,68.88154,38.60394,43.90252,43.14558,3860.394,40.11782,44.65946
1314523,VITAMIN K,84597,215.03,2/6/2022,45.1563,75.2605,1096.653,96.11841,13.33186,11.82665,96.11841,35.26492,64.93906,57.19798,22.57815,19.56773,10.96653,12.47174,12.25671,1096.653,11.39659,12.68677
1825053,DEBRDE LE 20SQCM PTA,97597,562.55,2/6/2022,118.1355,196.8925,2869.005,251.45985,34.8781,30.94025,251.45985,92.2582,169.8901,149.6383,59.06775,51.19205,28.69005,32.6279,32.06535,2869.005,29.81515,33.19045
2811777,S-NON-ROUT DRAW GRT3,36410,1015.95,2/6/2022,213.3495,355.5825,5181.345,454.12965,62.9889,55.87725,454.12965,166.6158,306.8169,270.2427,106.67475,92.45145,51.81345,58.9251,57.90915,5181.345,53.84535,59.94105
2811367,S-INJ CATH HYSTERSO,58340,674.95,2/6/2022,141.7395,236.2325,3442.245,301.70265,41.8469,37.12225,301.70265,110.6918,203.8349,179.5367,70.86975,61.42045,34.42245,39.1471,38.47215,3442.245,35.77235,39.82205
1218269,SELENIUM 40MCG/ML 10,,157.5,2/6/2022,33.075,55.125,803.25,70.4025,9.765,8.6625,70.4025,25.83,47.565,41.895,16.5375,14.3325,8.0325,9.135,8.9775,803.25,8.3475,9.2925
7212213,"HEMIN, 1 MG",J1640,160,2/6/2022,33.6,56,816,71.52,9.92,8.8,71.52,26.24,48.32,42.56,16.8,14.56,8.16,9.28,9.12,816,8.48,9.44
1110865,BILAT LITHOTRIPSY,MANUL,99999.5,2/6/2022,20999.895,34999.825,509997.45,44699.7765,6199.969,5499.9725,44699.7765,16399.918,30199.849,26599.867,10499.9475,9099.9545,5099.9745,5799.971,5699.9715,509997.45,5299.9735,5899.9705
1210243,BISMUTH 17.5MG/ML 15,,4,2/6/2022,0.84,1.4,20.4,1.788,0.248,0.22,1.788,0.656,1.208,1.064,0.42,0.364,0.204,0.232,0.228,20.4,0.212,0.236
390020,S-RMV TUN CVC WO SQ,36589,4853.33,2/6/2022,1019.1993,1698.6655,24751.983,2169.43851,300.90646,266.93315,2169.43851,795.94612,1465.70566,1290.98578,509.59965,441.65303,247.51983,281.49314,276.63981,24751.983,257.22649,286.34647
1414758,MESH IMPLANTABLE 9,C1781,9399.87,2/6/2022,1973.9727,3289.9545,47939.337,4201.74189,582.79194,516.99285,4201.74189,1541.57868,2838.76074,2500.36542,986.98635,855.38817,479.39337,545.19246,535.79259,47939.337,498.19311,554.59233
1160142,G ESOPH TEST W ELEC,91035,2017.79,2/6/2022,423.7359,706.2265,10290.729,901.95213,125.10298,110.97845,901.95213,330.91756,609.37258,536.73214,211.86795,183.61889,102.90729,117.03182,115.01403,10290.729,106.94287,119.04961
1691292,IR-PLC URTL ST NEW W,SURG,6047.39,2/6/2022,1269.9519,2116.5865,30841.689,2703.18333,374.93818,332.60645,2703.18333,991.77196,1826.31178,1608.60574,634.97595,550.31249,308.41689,350.74862,344.70123,30841.689,320.51167,356.79601
1834986,DEV TEST 1ST HR PT,96112,443.63,2/6/2022,93.1623,155.2705,2262.513,198.30261,27.50506,24.39965,198.30261,72.75532,133.97626,118.00558,46.58115,40.37033,22.62513,25.73054,25.28691,2262.513,23.51239,26.17417
7211937,CYTARABINE 100 MG,J9100,213,2/6/2022,44.73,74.55,1086.3,95.211,13.206,11.715,95.211,34.932,64.326,56.658,22.365,19.383,10.863,12.354,12.141,1086.3,11.289,12.567
1417053,TISSUE NON-HUMAN 5,C1763,12115.63,2/6/2022,2544.2823,4240.4705,61789.713,5415.68661,751.16906,666.35965,5415.68661,1986.96332,3658.92026,3222.75758,1272.14115,1102.52233,617.89713,702.70654,690.59091,61789.713,642.12839,714.82217
1210400,CALCIPOTR.005%CR 60G,,2379.5,2/6/2022,499.695,832.825,12135.45,1063.6365,147.529,130.8725,1063.6365,390.238,718.609,632.947,249.8475,216.5345,121.3545,138.011,135.6315,12135.45,126.1135,140.3905
2041003,OTH DIALY SING EVAL,90945,4524.82,2/6/2022,950.2122,1583.687,23076.582,2022.59454,280.53884,248.8651,2022.59454,742.07048,1366.49564,1203.60212,475.1061,411.75862,230.76582,262.43956,257.91474,23076.582,239.81546,266.96438
1414014,ANCHOR/SCRW LEVEL 14,C1713,10443.74,2/6/2022,2193.1854,3655.309,53263.074,4668.35178,647.51188,574.4057,4668.35178,1712.77336,3154.00948,2778.03484,1096.5927,950.38034,532.63074,605.73692,595.29318,53263.074,553.51822,616.18066
1719003,BEHAV CHG SMOKE GR10,99407,121.63,2/6/2022,25.5423,42.5705,620.313,54.36861,7.54106,6.68965,54.36861,19.94732,36.73226,32.35358,12.77115,11.06833,6.20313,7.05454,6.93291,620.313,6.44639,7.17617
1219362,GLYCOPYRRO 4MG/20ML,,251.5,2/6/2022,52.815,88.025,1282.65,112.4205,15.593,13.8325,112.4205,41.246,75.953,66.899,26.4075,22.8865,12.8265,14.587,14.3355,1282.65,13.3295,14.8385
1221010,D5 1/2NS/KCL10MEQ,,265.5,2/6/2022,55.755,92.925,1354.05,118.6785,16.461,14.6025,118.6785,43.542,80.181,70.623,27.8775,24.1605,13.5405,15.399,15.1335,1354.05,14.0715,15.6645
1610165,CH-CHEST 3V DR,71047,1885.3,2/6/2022,395.913,659.855,9615.03,842.7291,116.8886,103.6915,842.7291,309.1892,569.3606,501.4898,197.9565,171.5623,96.1503,109.3474,107.4621,9615.03,99.9209,111.2327
1314282,"GLUCOSE, POST DOSE",82950,628.25,2/6/2022,131.9325,219.8875,3204.075,280.82775,38.9515,34.55375,280.82775,103.033,189.7315,167.1145,65.96625,57.17075,32.04075,36.4385,35.81025,3204.075,33.29725,37.06675
1651114,NM-KIDNEY VF NO PHRM,78707,7498.83,2/6/2022,1574.7543,2624.5905,38244.033,3351.97701,464.92746,412.43565,3351.97701,1229.80812,2264.64666,1994.68878,787.37715,682.39353,382.44033,434.93214,427.43331,38244.033,397.43799,442.43097
1218408,METHIMAZOLE 5MG TAB,,4.8,2/6/2022,1.008,1.68,24.48,2.1456,0.2976,0.264,2.1456,0.7872,1.4496,1.2768,0.504,0.4368,0.2448,0.2784,0.2736,24.48,0.2544,0.2832
1691093,IR-VENACAVAGRAM INF,75825,9606.21,2/6/2022,2017.3041,3362.1735,48991.671,4293.97587,595.58502,528.34155,4293.97587,1575.41844,2901.07542,2555.25186,1008.65205,874.16511,489.91671,557.16018,547.55397,48991.671,509.12913,566.76639
7212056,D5W/SOD CHL.9% 500ML,J7042,377,2/6/2022,79.17,131.95,1922.7,168.519,23.374,20.735,168.519,61.828,113.854,100.282,39.585,34.307,19.227,21.866,21.489,1922.7,19.981,22.243
1215500,REMDESIVIR 1MG INJ,J0248,6.5,2/6/2022,1.365,2.275,33.15,2.9055,0.403,0.3575,2.9055,1.066,1.963,1.729,0.6825,0.5915,0.3315,0.377,0.3705,33.15,0.3445,0.3835
1612354,FL-FLUORO GUIDE SPIN,77003,1832.63,2/6/2022,384.8523,641.4205,9346.413,819.18561,113.62306,100.79465,819.18561,300.55132,553.45426,487.47958,192.42615,166.76933,93.46413,106.29254,104.45991,9346.413,97.12939,108.12517
1221180,DEXTROSE 50% 500ML,,376.5,2/6/2022,79.065,131.775,1920.15,168.2955,23.343,20.7075,168.2955,61.746,113.703,100.149,39.5325,34.2615,19.2015,21.837,21.4605,1920.15,19.9545,22.2135
1219167,ACYCLOVIR 40MG/ML 5M,,85,2/6/2022,17.85,29.75,433.5,37.995,5.27,4.675,37.995,13.94,25.67,22.61,8.925,7.735,4.335,4.93,4.845,433.5,4.505,5.015
1218073,NEO-POLY-HC OTIC10ML,,629.5,2/6/2022,132.195,220.325,3210.45,281.3865,39.029,34.6225,281.3865,103.238,190.109,167.447,66.0975,57.2845,32.1045,36.511,35.8815,3210.45,33.3635,37.1405
1219713,DISOPYRAMIDE SR 150M,,15.5,2/6/2022,3.255,5.425,79.05,6.9285,0.961,0.8525,6.9285,2.542,4.681,4.123,1.6275,1.4105,0.7905,0.899,0.8835,79.05,0.8215,0.9145
1210250,BUPIVAC-MPF .5% 30ML,,159,2/6/2022,33.39,55.65,810.9,71.073,9.858,8.745,71.073,26.076,48.018,42.294,16.695,14.469,8.109,9.222,9.063,810.9,8.427,9.381
1061276,"P-REPAIR LEAD, SNGL",SURG,22625.72,2/6/2022,4751.4012,7919.002,115391.172,10113.69684,1402.79464,1244.4146,10113.69684,3710.61808,6832.96744,6018.44152,2375.7006,2058.94052,1153.91172,1312.29176,1289.66604,115391.172,1199.16316,1334.91748
1314527,C-PEPTIDE,84681,327.43,2/6/2022,68.7603,114.6005,1669.893,146.36121,20.30066,18.00865,146.36121,53.69852,98.88386,87.09638,34.38015,29.79613,16.69893,18.99094,18.66351,1669.893,17.35379,19.31837
1314973,"HSV, DNA, AMP PROBE",87529,683.64,2/6/2022,143.5644,239.274,3486.564,305.58708,42.38568,37.6002,305.58708,112.11696,206.45928,181.84824,71.7822,62.21124,34.86564,39.65112,38.96748,3486.564,36.23292,40.33476
1670179,MR-ORBT FACE NECK W,70542,12011.7,2/6/2022,2522.457,4204.095,61259.67,5369.2299,744.7254,660.6435,5369.2299,1969.9188,3627.5334,3195.1122,1261.2285,1093.0647,612.5967,696.6786,684.6669,61259.67,636.6201,708.6903
1314178,CAROTENE,82380,570.69,2/6/2022,119.8449,199.7415,2910.519,255.09843,35.38278,31.38795,255.09843,93.59316,172.34838,151.80354,59.92245,51.93279,29.10519,33.10002,32.52933,2910.519,30.24657,33.67071
1050091,NI-TTE 2D MM COMP WO,93307,4773.51,2/6/2022,1002.4371,1670.7285,24344.901,2133.75897,295.95762,262.54305,2133.75897,782.85564,1441.60002,1269.75366,501.21855,434.38941,243.44901,276.86358,272.09007,24344.901,252.99603,281.63709
1217536,LIDOCAI 1.5%/EPI 5ML,,159,2/6/2022,33.39,55.65,810.9,71.073,9.858,8.745,71.073,26.076,48.018,42.294,16.695,14.469,8.109,9.222,9.063,810.9,8.427,9.381
7212042,TRIMETHOBEN 200MGINJ,J3250,252.5,2/6/2022,53.025,88.375,1287.75,112.8675,15.655,13.8875,112.8675,41.41,76.255,67.165,26.5125,22.9775,12.8775,14.645,14.3925,1287.75,13.3825,14.8975
1414450,CLOSURE DEVIC VASC 1,C1760,1045.06,2/6/2022,219.4626,365.771,5329.806,467.14182,64.79372,57.4783,467.14182,171.38984,315.60812,277.98596,109.7313,95.10046,53.29806,60.61348,59.56842,5329.806,55.38818,61.65854
7212111,HYDRALAZINE 20MG INJ,J0360,257.5,2/6/2022,54.075,90.125,1313.25,115.1025,15.965,14.1625,115.1025,42.23,77.765,68.495,27.0375,23.4325,13.1325,14.935,14.6775,1313.25,13.6475,15.1925
1213770,CEFAZOL 100MG/ML 1ML,,157.5,2/6/2022,33.075,55.125,803.25,70.4025,9.765,8.6625,70.4025,25.83,47.565,41.895,16.5375,14.3325,8.0325,9.135,8.9775,803.25,8.3475,9.2925
1240001,LD ORLVL 1 INI 15MIN,SURG,5539.14,2/6/2022,1163.2194,1938.699,28249.614,2475.99558,343.42668,304.6527,2475.99558,908.41896,1672.82028,1473.41124,581.6097,504.06174,282.49614,321.27012,315.73098,28249.614,293.57442,326.80926
1414480,CONN TISSUE HUMAN 6,C1762,17963.53,2/6/2022,3772.3413,6287.2355,91614.003,8029.69791,1113.73886,987.99415,8029.69791,2946.01892,5424.98606,4778.29898,1886.17065,1634.68123,916.14003,1041.88474,1023.92121,91614.003,952.06709,1059.84827
7210374,VORICONAZOLE 50MG TB,,64,2/6/2022,13.44,22.4,326.4,28.608,3.968,3.52,28.608,10.496,19.328,17.024,6.72,5.824,3.264,3.712,3.648,326.4,3.392,3.776
1218688,CARBAMAZE 200MG SRTB,,4.8,2/6/2022,1.008,1.68,24.48,2.1456,0.2976,0.264,2.1456,0.7872,1.4496,1.2768,0.504,0.4368,0.2448,0.2784,0.2736,24.48,0.2544,0.2832
1315000,"N.GONORRHO,DNA,AMPPR",87591,407.25,2/6/2022,85.5225,142.5375,2076.975,182.04075,25.2495,22.39875,182.04075,66.789,122.9895,108.3285,42.76125,37.05975,20.76975,23.6205,23.21325,2076.975,21.58425,24.02775
1872224,EVAL SP SND PROD CMP,92523,1243.47,2/6/2022,261.1287,435.2145,6341.697,555.83109,77.09514,68.39085,555.83109,203.92908,375.52794,330.76302,130.56435,113.15577,63.41697,72.12126,70.87779,6341.697,65.90391,73.36473
1218674,RILUZOLE 50MG TAB,,101.5,2/6/2022,21.315,35.525,517.65,45.3705,6.293,5.5825,45.3705,16.646,30.653,26.999,10.6575,9.2365,5.1765,5.887,5.7855,517.65,5.3795,5.9885
1213464,CALCIUM ACE 667MG TB,,2,2/6/2022,0.42,0.7,10.2,0.894,0.124,0.11,0.894,0.328,0.604,0.532,0.21,0.182,0.102,0.116,0.114,10.2,0.106,0.118
1864981,DEV TEST 1ST HR OT,96112,401.28,2/6/2022,84.2688,140.448,2046.528,179.37216,24.87936,22.0704,179.37216,65.80992,121.18656,106.74048,42.1344,36.51648,20.46528,23.27424,22.87296,2046.528,21.26784,23.67552
1212934,SUNSCREEN STCK 4.25G,,7.5,2/6/2022,1.575,2.625,38.25,3.3525,0.465,0.4125,3.3525,1.23,2.265,1.995,0.7875,0.6825,0.3825,0.435,0.4275,38.25,0.3975,0.4425
1417054,TISSUE NON-HUMAN 6,C1763,15039.04,2/6/2022,3158.1984,5263.664,76699.104,6722.45088,932.42048,827.1472,6722.45088,2466.40256,4541.79008,4000.38464,1579.0992,1368.55264,766.99104,872.26432,857.22528,76699.104,797.06912,887.30336
7210081,MEMANTINE 5MG TAB,,21,2/6/2022,4.41,7.35,107.1,9.387,1.302,1.155,9.387,3.444,6.342,5.586,2.205,1.911,1.071,1.218,1.197,107.1,1.113,1.239
1314249,FAT-LIPID FECES QUAL,82705,236.21,2/6/2022,49.6041,82.6735,1204.671,105.58587,14.64502,12.99155,105.58587,38.73844,71.33542,62.83186,24.80205,21.49511,12.04671,13.70018,13.46397,1204.671,12.51913,13.93639
1612273,FL-CINERAD ADD,76125,1259.76,2/6/2022,264.5496,440.916,6424.776,563.11272,78.10512,69.2868,563.11272,206.60064,380.44752,335.09616,132.2748,114.63816,64.24776,73.06608,71.80632,6424.776,66.76728,74.32584
7212118,LIDOCAINE 10MG IV,J2001,1.5,2/6/2022,0.315,0.525,7.65,0.6705,0.093,0.0825,0.6705,0.246,0.453,0.399,0.1575,0.1365,0.0765,0.087,0.0855,7.65,0.0795,0.0885
289251,AUD EVOKE HR BRD STM,92651,801.47,2/6/2022,168.3087,280.5145,4087.497,358.25709,49.69114,44.08085,358.25709,131.44108,242.04394,213.19102,84.15435,72.93377,40.87497,46.48526,45.68379,4087.497,42.47791,47.28673
1314710,MYCOPLASMA AB,86738,394.76,2/6/2022,82.8996,138.166,2013.276,176.45772,24.47512,21.7118,176.45772,64.74064,119.21752,105.00616,41.4498,35.92316,20.13276,22.89608,22.50132,2013.276,20.92228,23.29084
1314782,"PROTEIN C, AG",85302,1387.37,2/6/2022,291.3477,485.5795,7075.587,620.15439,86.01694,76.30535,620.15439,227.52868,418.98574,369.04042,145.67385,126.25067,70.75587,80.46746,79.08009,7075.587,73.53061,81.85483
1413209,PATIENT PROGR NEURO1,C1787,4972.14,2/6/2022,1044.1494,1740.249,25357.914,2222.54658,308.27268,273.4677,2222.54658,815.43096,1501.58628,1322.58924,522.0747,452.46474,253.57914,288.38412,283.41198,25357.914,263.52342,293.35626
1523135,IMP PUMP FILL BY MD,95991,679.29,2/6/2022,142.6509,237.7515,3464.379,303.64263,42.11598,37.36095,303.64263,111.40356,205.14558,180.69114,71.32545,61.81539,34.64379,39.39882,38.71953,3464.379,36.00237,40.07811
1219022,THIOTHIXENE 2MG CAP,,12.5,2/6/2022,2.625,4.375,63.75,5.5875,0.775,0.6875,5.5875,2.05,3.775,3.325,1.3125,1.1375,0.6375,0.725,0.7125,63.75,0.6625,0.7375
1612176,UE-HAND 2V CR,73120,1547.01,2/6/2022,324.8721,541.4535,7889.751,691.51347,95.91462,85.08555,691.51347,253.70964,467.19702,411.50466,162.43605,140.77791,78.89751,89.72658,88.17957,7889.751,81.99153,91.27359
282813,DELIVERY LEVEL 3,,5505.48,2/6/2022,1156.1508,1926.918,28077.948,2460.94956,341.33976,302.8014,2460.94956,902.89872,1662.65496,1464.45768,578.0754,500.99868,280.77948,319.31784,313.81236,28077.948,291.79044,324.82332
7211079,LIDO-MPF1%/EPI 30ML,,191,2/6/2022,40.11,66.85,974.1,85.377,11.842,10.505,85.377,31.324,57.682,50.806,20.055,17.381,9.741,11.078,10.887,974.1,10.123,11.269
1218999,COLLOIDAL OAT PACK,,32,2/6/2022,6.72,11.2,163.2,14.304,1.984,1.76,14.304,5.248,9.664,8.512,3.36,2.912,1.632,1.856,1.824,163.2,1.696,1.888
1218416,BUEDSON .5MG/2ML INH,,70.5,2/6/2022,14.805,24.675,359.55,31.5135,4.371,3.8775,31.5135,11.562,21.291,18.753,7.4025,6.4155,3.5955,4.089,4.0185,359.55,3.7365,4.1595
1211215,AMINOPHYLL 250MG INJ,J0280,79,2/6/2022,16.59,27.65,402.9,35.313,4.898,4.345,35.313,12.956,23.858,21.014,8.295,7.189,4.029,4.582,4.503,402.9,4.187,4.661
2811414,S-INJ SHOULDER ARTH,23350,2128.56,2/6/2022,446.9976,744.996,10855.656,951.46632,131.97072,117.0708,951.46632,349.08384,642.82512,566.19696,223.4988,193.69896,108.55656,123.45648,121.32792,10855.656,112.81368,125.58504
1216991,AMOX875-CLAV125MG TB,,4,2/6/2022,0.84,1.4,20.4,1.788,0.248,0.22,1.788,0.656,1.208,1.064,0.42,0.364,0.204,0.232,0.228,20.4,0.212,0.236
1061510,CC-R-L HRT ART-VENT,93460,34662.95,2/6/2022,7279.2195,12132.0325,176781.045,15494.33865,2149.1029,1906.46225,15494.33865,5684.7238,10468.2109,9220.3447,3639.60975,3154.32845,1767.81045,2010.4511,1975.78815,176781.045,1837.13635,2045.11405
1651011,NM-THYROID MET BODY,78018,6036.53,2/6/2022,1267.6713,2112.7855,30786.303,2698.32891,374.26486,332.00915,2698.32891,989.99092,1823.03206,1605.71698,633.83565,549.32423,307.86303,350.11874,344.08221,30786.303,319.93609,356.15527
1061557,IC-PRQ ST-AT-ANG EA,92934,73555.87,2/6/2022,15446.7327,25744.5545,375134.937,32879.47389,4560.46394,4045.57285,32879.47389,12063.16268,22213.87274,19565.86142,7723.36635,6693.58417,3751.34937,4266.24046,4192.68459,375134.937,3898.46111,4339.79633
2850078,IR-TC PLC STN ART EA,SURG,71577.17,2/6/2022,15031.2057,25052.0095,365043.567,31994.99499,4437.78454,3936.74435,31994.99499,11738.65588,21616.30534,19039.52722,7515.60285,6513.52247,3650.43567,4151.47586,4079.89869,365043.567,3793.59001,4223.05303
1670184,MRA-NECK WO,70547,14352.03,2/6/2022,3013.9263,5023.2105,73195.353,6415.35741,889.82586,789.36165,6415.35741,2353.73292,4334.31306,3817.63998,1506.96315,1306.03473,731.95353,832.41774,818.06571,73195.353,760.65759,846.76977
1913225,COMPREHENSIVE ED VST,99285,9898.35,2/6/2022,2078.6535,3464.4225,50481.585,4424.56245,613.6977,544.40925,4424.56245,1623.3294,2989.3017,2632.9611,1039.32675,900.74985,504.81585,574.1043,564.20595,50481.585,524.61255,584.00265
1221104,SOD CHLOR 3% 500ML,,265.5,2/6/2022,55.755,92.925,1354.05,118.6785,16.461,14.6025,118.6785,43.542,80.181,70.623,27.8775,24.1605,13.5405,15.399,15.1335,1354.05,14.0715,15.6645
1217811,HYDROXYCHLOR 200MGTB,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1522122,REFIL MAIN PORT PUMP,96521,679.29,2/6/2022,142.6509,237.7515,3464.379,303.64263,42.11598,37.36095,303.64263,111.40356,205.14558,180.69114,71.32545,61.81539,34.64379,39.39882,38.71953,3464.379,36.00237,40.07811
1610066,UE-ELBOW 3V DR,73080,817.22,2/6/2022,171.6162,286.027,4167.822,365.29734,50.66764,44.9471,365.29734,134.02408,246.80044,217.38052,85.8081,74.36702,41.67822,47.39876,46.58154,4167.822,43.31266,48.21598
1641017,MR-LW JOINT WO,73721,15908.27,2/6/2022,3340.7367,5567.8945,81132.177,7110.99669,986.31274,874.95485,7110.99669,2608.95628,4804.29754,4231.59982,1670.36835,1447.65257,811.32177,922.67966,906.77139,81132.177,843.13831,938.58793
1240011,LD ORLVL 1 EA ADDMIN,SURG,370.87,2/6/2022,77.8827,129.8045,1891.437,165.77889,22.99394,20.39785,165.77889,60.82268,112.00274,98.65142,38.94135,33.74917,18.91437,21.51046,21.13959,1891.437,19.65611,21.88133
1211046,METHOTREXATE NA 50MG,J9260,53.5,2/6/2022,11.235,18.725,272.85,23.9145,3.317,2.9425,23.9145,8.774,16.157,14.231,5.6175,4.8685,2.7285,3.103,3.0495,272.85,2.8355,3.1565
1050045,NI-DUPSCN HEMODIAL,93990,1185.91,2/6/2022,249.0411,415.0685,6048.141,530.10177,73.52642,65.22505,530.10177,194.48924,358.14482,315.45206,124.52055,107.91781,60.48141,68.78278,67.59687,6048.141,62.85323,69.96869
1212705,BUPRE8-NALOX2MG SLFM,,42,2/6/2022,8.82,14.7,214.2,18.774,2.604,2.31,18.774,6.888,12.684,11.172,4.41,3.822,2.142,2.436,2.394,214.2,2.226,2.478
1414638,GUIDEWIRE LEVEL 14,C1769,9506.19,2/6/2022,1996.2999,3327.1665,48481.569,4249.26693,589.38378,522.84045,4249.26693,1559.01516,2870.86938,2528.64654,998.14995,865.06329,484.81569,551.35902,541.85283,48481.569,503.82807,560.86521
1825043,MNL THRPY-15 MIN PTA,97140,310.6,2/6/2022,65.226,108.71,1584.06,138.8382,19.2572,17.083,138.8382,50.9384,93.8012,82.6196,32.613,28.2646,15.8406,18.0148,17.7042,1584.06,16.4618,18.3254
1315015,INFLUENZA ASSAY W-OP,87804,643.46,2/6/2022,135.1266,225.211,3281.646,287.62662,39.89452,35.3903,287.62662,105.52744,194.32492,171.16036,67.5633,58.55486,32.81646,37.32068,36.67722,3281.646,34.10338,37.96414
1218514,TRIMIPRAMINE 25MG CA,,17,2/6/2022,3.57,5.95,86.7,7.599,1.054,0.935,7.599,2.788,5.134,4.522,1.785,1.547,0.867,0.986,0.969,86.7,0.901,1.003
1218578,THEOPHYLLI 600MG TAB,,5,2/6/2022,1.05,1.75,25.5,2.235,0.31,0.275,2.235,0.82,1.51,1.33,0.525,0.455,0.255,0.29,0.285,25.5,0.265,0.295
1050048,"NI-ECHO, ANEU RPR",76936,2131.28,2/6/2022,447.5688,745.948,10869.528,952.68216,132.13936,117.2204,952.68216,349.52992,643.64656,566.92048,223.7844,193.94648,108.69528,123.61424,121.48296,10869.528,112.95784,125.74552
1213861,BENZOIN TINCT 120ML,,70,2/6/2022,14.7,24.5,357,31.29,4.34,3.85,31.29,11.48,21.14,18.62,7.35,6.37,3.57,4.06,3.99,357,3.71,4.13
1211109,ACETYLCYS 20%INH 30M,,54,2/6/2022,11.34,18.9,275.4,24.138,3.348,2.97,24.138,8.856,16.308,14.364,5.67,4.914,2.754,3.132,3.078,275.4,2.862,3.186
7210692,DEXTROSE 10% 5ML,,157.5,2/6/2022,33.075,55.125,803.25,70.4025,9.765,8.6625,70.4025,25.83,47.565,41.895,16.5375,14.3325,8.0325,9.135,8.9775,803.25,8.3475,9.2925
1110821,AD PROCEDURE OR LV 1,SURG,1541.58,2/6/2022,323.7318,539.553,7862.058,689.08626,95.57796,84.7869,689.08626,252.81912,465.55716,410.06028,161.8659,140.28378,78.62058,89.41164,87.87006,7862.058,81.70374,90.95322
1211080,TRIAMCIN ACE 10MGINJ,J3301,31.5,2/6/2022,6.615,11.025,160.65,14.0805,1.953,1.7325,14.0805,5.166,9.513,8.379,3.3075,2.8665,1.6065,1.827,1.7955,160.65,1.6695,1.8585
1314221,CRYOGLOBULIN,82595,415.4,2/6/2022,87.234,145.39,2118.54,185.6838,25.7548,22.847,185.6838,68.1256,125.4508,110.4964,43.617,37.8014,21.1854,24.0932,23.6778,2118.54,22.0162,24.5086
1218102,NITROGLYCE .4MG SLTB,,3.3,2/6/2022,0.693,1.155,16.83,1.4751,0.2046,0.1815,1.4751,0.5412,0.9966,0.8778,0.3465,0.3003,0.1683,0.1914,0.1881,16.83,0.1749,0.1947
1061511,CC-R-L HRT ART-ANGIO,93461,39344.69,2/6/2022,8262.3849,13770.6415,200657.919,17587.07643,2439.37078,2163.95795,17587.07643,6452.52916,11882.09638,10465.68754,4131.19245,3580.36679,2006.57919,2281.99202,2242.64733,200657.919,2085.26857,2321.33671
1221015,RINGER LAC UP TO 1L,J7120,378,2/6/2022,79.38,132.3,1927.8,168.966,23.436,20.79,168.966,61.992,114.156,100.548,39.69,34.398,19.278,21.924,21.546,1927.8,20.034,22.302
1410004,OTH STER SUPP LVL 4,,334.38,2/6/2022,70.2198,117.033,1705.338,149.46786,20.73156,18.3909,149.46786,54.83832,100.98276,88.94508,35.1099,30.42858,17.05338,19.39404,19.05966,1705.338,17.72214,19.72842
1217889,PYRIDOSTIG 180MGCRTB,,3.3,2/6/2022,0.693,1.155,16.83,1.4751,0.2046,0.1815,1.4751,0.5412,0.9966,0.8778,0.3465,0.3003,0.1683,0.1914,0.1881,16.83,0.1749,0.1947
1218106,NITROPRUSS 50MG/2ML,,8300,2/6/2022,1743,2905,42330,3710.1,514.6,456.5,3710.1,1361.2,2506.6,2207.8,871.5,755.3,423.3,481.4,473.1,42330,439.9,489.7
1217585,DOCUSATE CA 240MG CP,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1219689,MOXIFLOXAC 400MG TAB,,17.5,2/6/2022,3.675,6.125,89.25,7.8225,1.085,0.9625,7.8225,2.87,5.285,4.655,1.8375,1.5925,0.8925,1.015,0.9975,89.25,0.9275,1.0325
1218882,ETODOLAC 200MG CAP,,5.8,2/6/2022,1.218,2.03,29.58,2.5926,0.3596,0.319,2.5926,0.9512,1.7516,1.5428,0.609,0.5278,0.2958,0.3364,0.3306,29.58,0.3074,0.3422
