SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL TOTAL (IP & OP),BCBSAL - CHS EEs,UHC,AETNA,CIGNA,VIVA HEALTH,HUMANA,HUMANA MCR,BCBSAL MCR,UHC MCR,CIGNA HEALTHSPRING MCR,AETNA/COVENTRY MCR,MULTIPLAN
1814956,GRP THRP PRC-VST PT,97150,180.32,2/6/2022,37.8672,63.112,11.7208,28.31024,15.3272,12.80272,18.57296,24.3432,18.39264,28.31024,25.60544,11.90112,12.26176,11.90112,11.7208,12.26176,11.7208
1211077,VINORELBINE TAR 10MG,J9390,1153.42,2/6/2022,242.2182,403.697,74.9723,181.08694,98.0407,81.89282,118.80226,155.7117,117.64884,181.08694,163.78564,76.12572,78.43256,76.12572,74.9723,78.43256,74.9723
1523159,ADM COV2 VAC (P) 2ND,0002A,54,2/6/2022,11.34,18.9,3.51,8.478,4.59,3.834,5.562,7.29,5.508,8.478,7.668,3.564,3.672,3.564,3.51,3.672,3.51
1210342,AMIODARONE 30MG INJ,J0282,29.79,2/6/2022,6.2559,10.4265,1.93635,4.67703,2.53215,2.11509,3.06837,4.02165,3.03858,4.67703,4.23018,1.96614,2.02572,1.96614,1.93635,2.02572,1.93635
1213467,BCOMP/C/FE/FA106-1TB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
282940,THERAPEUTIC IV PUSH,96374,1156.55,2/6/2022,242.8755,404.7925,75.17575,181.57835,98.30675,82.11505,119.12465,156.13425,117.9681,181.57835,164.2301,76.3323,78.6454,76.3323,75.17575,78.6454,75.17575
1070013,P-INS GEN-LEAD ATR,SURG,99999.5,2/6/2022,20999.895,34999.825,6499.9675,15699.9215,8499.9575,7099.9645,10299.9485,13499.9325,10199.949,15699.9215,14199.929,6599.967,6799.966,6599.967,6499.9675,6799.966,6499.9675
1221319,D10W-NACL 0.2% 250ML,,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
1210009,IVIG (FLEBOGAM)500MG,J1572,754.73,2/6/2022,158.4933,264.1555,49.05745,118.49261,64.15205,53.58583,77.73719,101.88855,76.98246,118.49261,107.17166,49.81218,51.32164,49.81218,49.05745,51.32164,49.05745
1217564,MAGNESIUM OX 400MGTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
2550041,CT-MAXILLOFACIAL WO,70486,9838.65,2/6/2022,2066.1165,3443.5275,639.51225,1544.66805,836.28525,698.54415,1013.38095,1328.21775,1003.5423,1544.66805,1397.0883,649.3509,669.0282,649.3509,639.51225,669.0282,639.51225
1631524,CT-MAXILLOFACIAL W,70487,7641.15,2/6/2022,1604.6415,2674.4025,496.67475,1199.66055,649.49775,542.52165,787.03845,1031.55525,779.3973,1199.66055,1085.0433,504.3159,519.5982,504.3159,496.67475,519.5982,496.67475
1211931,DARUNAVIR 400MG TAB,,109.41,2/6/2022,22.9761,38.2935,7.11165,17.17737,9.29985,7.76811,11.26923,14.77035,11.15982,17.17737,15.53622,7.22106,7.43988,7.22106,7.11165,7.43988,7.11165
1217847,NITROGLY. 50MG/250ML,,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
1691290,IR-PLC URTL STNT EXS,SURG,29794.96,2/6/2022,6256.9416,10428.236,1936.6724,4677.80872,2532.5716,2115.44216,3068.88088,4022.3196,3039.08592,4677.80872,4230.88432,1966.46736,2026.05728,1966.46736,1936.6724,2026.05728,1936.6724
1681032,MR-THOR SPINE W,72147,11949.75,2/6/2022,2509.4475,4182.4125,776.73375,1876.11075,1015.72875,848.43225,1230.82425,1613.21625,1218.8745,1876.11075,1696.8645,788.6835,812.583,788.6835,776.73375,812.583,776.73375
1610117,EXAM SURG SPECMN DR,76098,2533.6,2/6/2022,532.056,886.76,164.684,397.7752,215.356,179.8856,260.9608,342.036,258.4272,397.7752,359.7712,167.2176,172.2848,167.2176,164.684,172.2848,164.684
1670338,CT-LOWER EXT WO BI,73700,13924.25,2/6/2022,2924.0925,4873.4875,905.07625,2186.10725,1183.56125,988.62175,1434.19775,1879.77375,1420.2735,2186.10725,1977.2435,919.0005,946.849,919.0005,905.07625,946.849,905.07625
1217581,DIVALPROEX 250MGDRTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1314380,MYOGLOBIN,83874,192.46,2/6/2022,40.4166,67.361,12.5099,30.21622,16.3591,13.66466,19.82338,25.9821,19.63092,30.21622,27.32932,12.70236,13.08728,12.70236,12.5099,13.08728,12.5099
1210166,PAMIDRONATE 30MG IJ,J2430,3517.32,2/6/2022,738.6372,1231.062,228.6258,552.21924,298.9722,249.72972,362.28396,474.8382,358.76664,552.21924,499.45944,232.14312,239.17776,232.14312,228.6258,239.17776,228.6258
1815062,ELEC STM-UNAT-VI PTA,G0283,317.91,2/6/2022,66.7611,111.2685,20.66415,49.91187,27.02235,22.57161,32.74473,42.91785,32.42682,49.91187,45.14322,20.98206,21.61788,20.98206,20.66415,21.61788,20.66415
1061523,S-TIB PER REVAS STNT,SURG,99999.13,2/6/2022,20999.8173,34999.6955,6499.94345,15699.86341,8499.92605,7099.93823,10299.91039,13499.88255,10199.91126,15699.86341,14199.87646,6599.94258,6799.94084,6599.94258,6499.94345,6799.94084,6499.94345
1221091,D5W/0.9%NSS+40MEQ 1L,,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
2550239,CT-LOWER EXT W,73701,6555.78,2/6/2022,1376.7138,2294.523,426.1257,1029.25746,557.2413,465.46038,675.24534,885.0303,668.68956,1029.25746,930.92076,432.68148,445.79304,432.68148,426.1257,445.79304,426.1257
1212940,EPIRUBICIN HCL 2MG,J9178,304.52,2/6/2022,63.9492,106.582,19.7938,47.80964,25.8842,21.62092,31.36556,41.1102,31.06104,47.80964,43.24184,20.09832,20.70736,20.09832,19.7938,20.70736,19.7938
7211966,MAGNES SULF 500MGINJ,J3475,7.56,2/6/2022,1.5876,2.646,0.4914,1.18692,0.6426,0.53676,0.77868,1.0206,0.77112,1.18692,1.07352,0.49896,0.51408,0.49896,0.4914,0.51408,0.4914
1691022,IR-ANGIO EXTREM BI,75716,36755.54,2/6/2022,7718.6634,12864.439,2389.1101,5770.61978,3124.2209,2609.64334,3785.82062,4961.9979,3749.06508,5770.61978,5219.28668,2425.86564,2499.37672,2425.86564,2389.1101,2499.37672,2389.1101
1414877,PRSTHS PENILE INFL 3,C1813,55300.03,2/6/2022,11613.0063,19355.0105,3594.50195,8682.10471,4700.50255,3926.30213,5695.90309,7465.50405,5640.60306,8682.10471,7852.60426,3649.80198,3760.40204,3649.80198,3594.50195,3760.40204,3594.50195
1610169,CH-ABDOMEN 3VWS DR,74021,1064.97,2/6/2022,223.6437,372.7395,69.22305,167.20029,90.52245,75.61287,109.69191,143.77095,108.62694,167.20029,151.22574,70.28802,72.41796,70.28802,69.22305,72.41796,69.22305
2250649,SUBSTANCE ABUSE IOP,H0015,864.59,2/6/2022,181.5639,302.6065,56.19835,135.74063,73.49015,61.38589,89.05277,116.71965,88.18818,135.74063,122.77178,57.06294,58.79212,57.06294,56.19835,58.79212,56.19835
1314829,SICKLE CELL TEST RED,85660,384.98,2/6/2022,80.8458,134.743,25.0237,60.44186,32.7233,27.33358,39.65294,51.9723,39.26796,60.44186,54.66716,25.40868,26.17864,25.40868,25.0237,26.17864,25.0237
1218995,DESONIDE .05%CRM 15G,,122.2,2/6/2022,25.662,42.77,7.943,19.1854,10.387,8.6762,12.5866,16.497,12.4644,19.1854,17.3524,8.0652,8.3096,8.0652,7.943,8.3096,7.943
1217215,GABAPENTIN 300MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1216998,LTA PRE-ATTACHED KIT,,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
1217996,MEXILETINE 150MG CAP,,9.74,2/6/2022,2.0454,3.409,0.6331,1.52918,0.8279,0.69154,1.00322,1.3149,0.99348,1.52918,1.38308,0.64284,0.66232,0.64284,0.6331,0.66232,0.6331
1213136,MORPHINE PF 10MG INJ,J2274,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1212245,TOCILIZUMAB 1MG INJ,J3262,21.78,2/6/2022,4.5738,7.623,1.4157,3.41946,1.8513,1.54638,2.24334,2.9403,2.22156,3.41946,3.09276,1.43748,1.48104,1.43748,1.4157,1.48104,1.4157
1219394,HYDROCORT 100MG ENEM,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1670239,CT-LUMB SPINE WWO,72133,9036.44,2/6/2022,1897.6524,3162.754,587.3686,1418.72108,768.0974,641.58724,930.75332,1219.9194,921.71688,1418.72108,1283.17448,596.40504,614.47792,596.40504,587.3686,614.47792,587.3686
1570011,FL-ESOPHAGUS,74220,1389.33,2/6/2022,291.7593,486.2655,90.30645,218.12481,118.09305,98.64243,143.10099,187.55955,141.71166,218.12481,197.28486,91.69578,94.47444,91.69578,90.30645,94.47444,90.30645
1211048,EPO 1000UN INJ NESRD,J0885,195.72,2/6/2022,41.1012,68.502,12.7218,30.72804,16.6362,13.89612,20.15916,26.4222,19.96344,30.72804,27.79224,12.91752,13.30896,12.91752,12.7218,13.30896,12.7218
1691181,IR-REM ENDO VENA CAV,37193,28464,2/6/2022,5977.44,9962.4,1850.16,4468.848,2419.44,2020.944,2931.792,3842.64,2903.328,4468.848,4041.888,1878.624,1935.552,1878.624,1850.16,1935.552,1850.16
1414576,GENRATR NEUROSTM 2,C1767,99999.87,2/6/2022,20999.9727,34999.9545,6499.99155,15699.97959,8499.98895,7099.99077,10299.98661,13499.98245,10199.98674,15699.97959,14199.98154,6599.99142,6799.99116,6599.99142,6499.99155,6799.99116,6499.99155
1314000,PHLEBOTOMY THERAPEUT,99195,620.52,2/6/2022,130.3092,217.182,40.3338,97.42164,52.7442,44.05692,63.91356,83.7702,63.29304,97.42164,88.11384,40.95432,42.19536,40.95432,40.3338,42.19536,40.3338
1218388,TOPIRAMATE 100MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1414504,DRILL BIT/BLADE LVL5,,5044.73,2/6/2022,1059.3933,1765.6555,327.90745,792.02261,428.80205,358.17583,519.60719,681.03855,514.56246,792.02261,716.35166,332.95218,343.04164,332.95218,327.90745,343.04164,327.90745
1314465,SEROTONIN,84260,412.06,2/6/2022,86.5326,144.221,26.7839,64.69342,35.0251,29.25626,42.44218,55.6281,42.03012,64.69342,58.51252,27.19596,28.02008,27.19596,26.7839,28.02008,26.7839
1663073,US-ABDOMEN RETROPER,76770,2002.29,2/6/2022,420.4809,700.8015,130.14885,314.35953,170.19465,142.16259,206.23587,270.30915,204.23358,314.35953,284.32518,132.15114,136.15572,132.15114,130.14885,136.15572,130.14885
7210967,LOPERAMID.2MG/ML 10M,,2.39,2/6/2022,0.5019,0.8365,0.15535,0.37523,0.20315,0.16969,0.24617,0.32265,0.24378,0.37523,0.33938,0.15774,0.16252,0.15774,0.15535,0.16252,0.15535
1219191,BUPI-MPF.25%/EPI 30M,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1314344,"17-KETOSTEROIDS, TOT",83586,82.81,2/6/2022,17.3901,28.9835,5.38265,13.00117,7.03885,5.87951,8.52943,11.17935,8.44662,13.00117,11.75902,5.46546,5.63108,5.46546,5.38265,5.63108,5.38265
1218337,OPTHAL IRR INTR 15ML,,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
1217008,ASPIRIN 300MG SUPP,,47.25,2/6/2022,9.9225,16.5375,3.07125,7.41825,4.01625,3.35475,4.86675,6.37875,4.8195,7.41825,6.7095,3.1185,3.213,3.1185,3.07125,3.213,3.07125
20320,DEX 5%/WATER 250ML,J7060,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
1212449,ESTROGEN VAG CR 30GM,,389.38,2/6/2022,81.7698,136.283,25.3097,61.13266,33.0973,27.64598,40.10614,52.5663,39.71676,61.13266,55.29196,25.69908,26.47784,25.69908,25.3097,26.47784,25.3097
1854947,NEUR RE-ED-15MIN OT,97112,209.63,2/6/2022,44.0223,73.3705,13.62595,32.91191,17.81855,14.88373,21.59189,28.30005,21.38226,32.91191,29.76746,13.83558,14.25484,13.83558,13.62595,14.25484,13.62595
1315845,"PH FLUID,NOS",83986,82.81,2/6/2022,17.3901,28.9835,5.38265,13.00117,7.03885,5.87951,8.52943,11.17935,8.44662,13.00117,11.75902,5.46546,5.63108,5.46546,5.38265,5.63108,5.38265
1217939,VITAMIN E 400IU CAP,,1.26,2/6/2022,0.2646,0.441,0.0819,0.19782,0.1071,0.08946,0.12978,0.1701,0.12852,0.19782,0.17892,0.08316,0.08568,0.08316,0.0819,0.08568,0.0819
1410009,OTH STER SUPP LVL 9,,4610.21,2/6/2022,968.1441,1613.5735,299.66365,723.80297,391.86785,327.32491,474.85163,622.37835,470.24142,723.80297,654.64982,304.27386,313.49428,304.27386,299.66365,313.49428,299.66365
1314325,HOMOCYSTEINE,83090,255.44,2/6/2022,53.6424,89.404,16.6036,40.10408,21.7124,18.13624,26.31032,34.4844,26.05488,40.10408,36.27248,16.85904,17.36992,16.85904,16.6036,17.36992,16.6036
1316670,ALC BIOMRKS MS 1-2,80321,89.81,2/6/2022,18.8601,31.4335,5.83765,14.10017,7.63385,6.37651,9.25043,12.12435,9.16062,14.10017,12.75302,5.92746,6.10708,5.92746,5.83765,6.10708,5.83765
1061423,IR-VENACAVAGRAM SUP,75827,11080.79,2/6/2022,2326.9659,3878.2765,720.25135,1739.68403,941.86715,786.73609,1141.32137,1495.90665,1130.24058,1739.68403,1573.47218,731.33214,753.49372,731.33214,720.25135,753.49372,720.25135
1681068,MR-LW JOINT WWO,73723,9867.48,2/6/2022,2072.1708,3453.618,641.3862,1549.19436,838.7358,700.59108,1016.35044,1332.1098,1006.48296,1549.19436,1401.18216,651.25368,670.98864,651.25368,641.3862,670.98864,641.3862
1550041,INJ THERAPY VEINS,SURG,2043.45,2/6/2022,429.1245,715.2075,132.82425,320.82165,173.69325,145.08495,210.47535,275.86575,208.4319,320.82165,290.1699,134.8677,138.9546,134.8677,132.82425,138.9546,132.82425
1610138,UE-WRIST 2VW BI DR,73100,1747.99,2/6/2022,367.0779,611.7965,113.61935,274.43443,148.57915,124.10729,180.04297,235.97865,178.29498,274.43443,248.21458,115.36734,118.86332,115.36734,113.61935,118.86332,113.61935
2290109,SLPSTDY UNATT AN-ST,95800,2762.29,2/6/2022,580.0809,966.8015,179.54885,433.67953,234.79465,196.12259,284.51587,372.90915,281.75358,433.67953,392.24518,182.31114,187.83572,182.31114,179.54885,187.83572,179.54885
1213701,FILGRASTI G-CSF 1MCG,J1442,12.25,2/6/2022,2.5725,4.2875,0.79625,1.92325,1.04125,0.86975,1.26175,1.65375,1.2495,1.92325,1.7395,0.8085,0.833,0.8085,0.79625,0.833,0.79625
1217786,DRONABINOL 2.5MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1217189,VERAPAMIL 240MG CRTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1210649,TRIAMTERENE 100MG CP,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1131112,ANES LV 2 INI 15 MIN,,4673.7,2/6/2022,981.477,1635.795,303.7905,733.7709,397.2645,331.8327,481.3911,630.9495,476.7174,733.7709,663.6654,308.4642,317.8116,308.4642,303.7905,317.8116,303.7905
1212200,NORM SALINE 250ML IV,J7050,201.23,2/6/2022,42.2583,70.4305,13.07995,31.59311,17.10455,14.28733,20.72669,27.16605,20.52546,31.59311,28.57466,13.28118,13.68364,13.28118,13.07995,13.68364,13.07995
7210335,POVI-IODIN 10% 30ML,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1691123,IR-CG EX INT URT STN,SURG,15118.02,2/6/2022,3174.7842,5291.307,982.6713,2373.52914,1285.0317,1073.37942,1557.15606,2040.9327,1542.03804,2373.52914,2146.75884,997.78932,1028.02536,997.78932,982.6713,1028.02536,982.6713
7211519,SITAGLIPTIN 25MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1221112,D5-0.2% NACL 500ML,,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
1219543,PYRIDOSTI 12MG/ML 5M,,67.07,2/6/2022,14.0847,23.4745,4.35955,10.52999,5.70095,4.76197,6.90821,9.05445,6.84114,10.52999,9.52394,4.42662,4.56076,4.42662,4.35955,4.56076,4.35955
1217302,CHARCOAL/SORBITOL50G,,51.18,2/6/2022,10.7478,17.913,3.3267,8.03526,4.3503,3.63378,5.27154,6.9093,5.22036,8.03526,7.26756,3.37788,3.48024,3.37788,3.3267,3.48024,3.3267
1316433,JOHN CUNNINGHAM AB,86711,328.92,2/6/2022,69.0732,115.122,21.3798,51.64044,27.9582,23.35332,33.87876,44.4042,33.54984,51.64044,46.70664,21.70872,22.36656,21.70872,21.3798,22.36656,21.3798
1410010,OTH STER SUPP LVL 10,,6074.6,2/6/2022,1275.666,2126.11,394.849,953.7122,516.341,431.2966,625.6838,820.071,619.6092,953.7122,862.5932,400.9236,413.0728,400.9236,394.849,413.0728,394.849
1691094,FL-GASTRO TUBE PLACE,SURG,17032.1,2/6/2022,3576.741,5961.235,1107.0865,2674.0397,1447.7285,1209.2791,1754.3063,2299.3335,1737.2742,2674.0397,2418.5582,1124.1186,1158.1828,1124.1186,1107.0865,1158.1828,1107.0865
1216959,ALBUTEROL 4MG TAB ER,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
2270105,SLEEP TITRATE ATT,95807,14581.92,2/6/2022,3062.2032,5103.672,947.8248,2289.36144,1239.4632,1035.31632,1501.93776,1968.5592,1487.35584,2289.36144,2070.63264,962.40672,991.57056,962.40672,947.8248,991.57056,947.8248
2520390,US-HIPS INFANT W MAN,76885,1140.49,2/6/2022,239.5029,399.1715,74.13185,179.05693,96.94165,80.97479,117.47047,153.96615,116.32998,179.05693,161.94958,75.27234,77.55332,75.27234,74.13185,77.55332,74.13185
1314373,METHADONE MS,80358,791.09,2/6/2022,166.1289,276.8815,51.42085,124.20113,67.24265,56.16739,81.48227,106.79715,80.69118,124.20113,112.33478,52.21194,53.79412,52.21194,51.42085,53.79412,51.42085
7210505,RAMELTEON 8MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1217922,TOLNAFTATE 1%CR 15GM,,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
1217638,"ESTROGEN, CONJ 0.3MG",,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218156,POT CL20MEQ MIC CRTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1610071,UE-HAND 2V DR,73120,316.88,2/6/2022,66.5448,110.908,20.5972,49.75016,26.9348,22.49848,32.63864,42.7788,32.32176,49.75016,44.99696,20.91408,21.54784,20.91408,20.5972,21.54784,20.5972
7210361,PREGABALIN 50MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1610026,SP-NECK SOFT TISS DR,70360,1024.27,2/6/2022,215.0967,358.4945,66.57755,160.81039,87.06295,72.72317,105.49981,138.27645,104.47554,160.81039,145.44634,67.60182,69.65036,67.60182,66.57755,69.65036,66.57755
1210227,BOTULIN TOXI B 100U,J0587,127.67,2/6/2022,26.8107,44.6845,8.29855,20.04419,10.85195,9.06457,13.15001,17.23545,13.02234,20.04419,18.12914,8.42622,8.68156,8.42622,8.29855,8.68156,8.29855
1570024,IR-ARTHROGRAM KNEE,73580,5880.15,2/6/2022,1234.8315,2058.0525,382.20975,923.18355,499.81275,417.49065,605.65545,793.82025,599.7753,923.18355,834.9813,388.0899,399.8502,388.0899,382.20975,399.8502,382.20975
7212138,PARICALCITOL 1MCGINJ,J2501,69.56,2/6/2022,14.6076,24.346,4.5214,10.92092,5.9126,4.93876,7.16468,9.3906,7.09512,10.92092,9.87752,4.59096,4.73008,4.59096,4.5214,4.73008,4.5214
1681150,MR-LW JOINT WWO BI,73723,9867.48,2/6/2022,2072.1708,3453.618,641.3862,1549.19436,838.7358,700.59108,1016.35044,1332.1098,1006.48296,1549.19436,1401.18216,651.25368,670.98864,651.25368,641.3862,670.98864,641.3862
7210369,PREGABALIN 150MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1219480,OXYBUTYN 1MG/MLOR 5M,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1217486,KETOROLAC 10MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1070035,S-REM-REP PM GEN SNG,SURG,90534.11,2/6/2022,19012.1631,31686.9385,5884.71715,14213.85527,7695.39935,6427.92181,9325.01333,12222.10485,9234.47922,14213.85527,12855.84362,5975.25126,6156.31948,5975.25126,5884.71715,6156.31948,5884.71715
1217262,CALCIUM CIT 950MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1221165,D5-.225% NACL 250ML,,209.12,2/6/2022,43.9152,73.192,13.5928,32.83184,17.7752,14.84752,21.53936,28.2312,21.33024,32.83184,29.69504,13.80192,14.22016,13.80192,13.5928,14.22016,13.5928
1314243,ESTROGEN TOTAL,82672,331.15,2/6/2022,69.5415,115.9025,21.52475,51.99055,28.14775,23.51165,34.10845,44.70525,33.7773,51.99055,47.0233,21.8559,22.5182,21.8559,21.52475,22.5182,21.52475
1314589,DEOXYRIBONUCLEASE AB,86215,86.31,2/6/2022,18.1251,30.2085,5.61015,13.55067,7.33635,6.12801,8.88993,11.65185,8.80362,13.55067,12.25602,5.69646,5.86908,5.69646,5.61015,5.86908,5.61015
1219962,AMPHETAMIN 10MG SRCP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1411401,EMBOLIZATION COIL 1,L8699,1088.39,2/6/2022,228.5619,380.9365,70.74535,170.87723,92.51315,77.27569,112.10417,146.93265,111.01578,170.87723,154.55138,71.83374,74.01052,71.83374,70.74535,74.01052,70.74535
1219333,FLUORESCITE 10% 5ML,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1219526,POT IODID 1GM/ML 30M,,113.76,2/6/2022,23.8896,39.816,7.3944,17.86032,9.6696,8.07696,11.71728,15.3576,11.60352,17.86032,16.15392,7.50816,7.73568,7.50816,7.3944,7.73568,7.3944
1314143,ANGIOTENSIN CONV ENZ,82164,146.97,2/6/2022,30.8637,51.4395,9.55305,23.07429,12.49245,10.43487,15.13791,19.84095,14.99094,23.07429,20.86974,9.70002,9.99396,9.70002,9.55305,9.99396,9.55305
1218093,NITROGLYC 0.3MG/HR P,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
7210417,BACIT/POLYM OIN 30GM,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
2540544,LE-HIP PV BI MIN5VCR,73523,2506.68,2/6/2022,526.4028,877.338,162.9342,393.54876,213.0678,177.97428,258.18804,338.4018,255.68136,393.54876,355.94856,165.44088,170.45424,165.44088,162.9342,170.45424,162.9342
2540432,BNE SRVY CMP METS CR,77075,1024.75,2/6/2022,215.1975,358.6625,66.60875,160.88575,87.10375,72.75725,105.54925,138.34125,104.5245,160.88575,145.5145,67.6335,69.683,67.6335,66.60875,69.683,66.60875
1610095,CH-ABD SER PA CXR DR,74022,2454.84,2/6/2022,515.5164,859.194,159.5646,385.40988,208.6614,174.29364,252.84852,331.4034,250.39368,385.40988,348.58728,162.01944,166.92912,162.01944,159.5646,166.92912,159.5646
